lon,lat,speed,timestamp,course,mmsi,source_port,dest_port
28.85431,40.95970,0.1 Knots,2022-09-25 00:55,106,273390850,israel,georgia
4.23030,51.28464,-1,2022-09-25 00:55,219,209217000,netherlands,belgium
3.01151,51.99421,12.3 Knots,2022-09-24 18:40,344.8,209221000,belgium,germany
4.33883,51.28655,0.6 Knots,2022-09-25 00:57,253,209216000,germany,belgium
103.62969,1.16772,5.9 Knots,2022-03-15 17:41,327.7,567596000,bangladesh,NIPAH ID
7.56287,56.79187,12.9 Knots,2022-09-25 00:52,205.8,352898679,albania,turkey
-0.09023,35.99128,12.4 Knots,2022-09-24 21:55,322.6,229775000,albania,algeria
104.15862,1.25654,12.2 Knots,2022-09-01 15:47,84.4,256036000,taiwan,china
---,---,-1,,---,419956386,india,Unknown
109.14150,14.62902,10.5 Knots,2022-09-17 01:14,346.4,574003030,singapore,NGHI SON T.H
1.85175,52.96447,12.4 Knots,2022-09-25 00:57,302,209219000,belgium,GBSED
109.19978,14.57828,11 Knots,2022-09-21 06:59,160,574004870,vietnam,VN VTAU
125.78555,36.08502,13 Knots,2022-09-24 10:04,189,440084000,korea,korea
125.04275,37.11567,12.1 Knots,2022-09-17 18:56,299,440520000,korea,china
56.50963,25.34558,0.1 Knots,2022-09-25 00:57,---,352001708,Unknown,uae
29.22517,41.31083,9.3 Knots,2022-09-03 17:23,28.1,636093087,turkey,UAIZM
28.87283,40.96150,-1,2022-09-25 00:52,111,636021708,turkey,UA IZM
26.93862,36.63061,9.5 Knots,2022-09-25 00:54,312.4,636093084,turkey,moldova
35.99111,36.91344,-1,2022-09-23 03:24,157,636093049,ukraine,turkey
29.70446,45.16519,-1,2022-09-14 21:56,---,636093036,turkey,UAIZM
27.26506,36.53416,9.5 Knots,2022-09-25 00:57,273.5,636093099,turkey,turkey
29.03365,41.32979,9 Knots,2022-09-24 20:20,230.6,636020407,russia,BURGAS (BULGARIA)
31.00734,46.39314,5.4 Knots,2022-09-24 06:56,129.7,636093062,ukraine,turkey
50.80073,40.72016,8.7 Knots,2022-09-22 02:12,5.5,273390540,turkey,kazakhstan
34.72746,36.72855,0.1 Knots,2022-09-25 00:52,23,636093028,italy,turkey
120.23539,31.93233,10.9 Knots,2022-09-21 05:15,76.5,413444420,taiwan,CJK ^_^ CN
120.06109,22.61470,10.2 Knots,2022-09-20 05:09,256.3,413444430,taiwan,taiwan
36.65550,44.88727,0.1 Knots,2022-09-18 14:57,163,273332530,bulgaria,FOR ORDER
36.55643,44.87128,-1,2022-06-16 23:34,326,273336920,russia,ROSTOV
50.33782,40.11020,7.6 Knots,2022-08-05 13:26,197.2,273339920,turkey,ORDER
29.36735,41.35092,10 Knots,2022-09-19 21:09,63.6,273338920,russia,ROSTOVONDON
12.43857,44.51904,0.3 Knots,2022-09-23 05:58,314,247163500,italy,italy
28.02894,40.39316,-1,2022-09-25 00:56,137,273337920,russia,turkey
-60.09335,-3.33637,9.4 Knots,2022-09-23 10:32,250,710033040,brazil,MANAUS
118.49860,24.22592,10 Knots,2022-09-20 07:43,42.2,413444560,china,china
4.37350,51.25312,-1,2022-09-25 00:54,92,236283000,germany,belgium
20.96414,55.76091,14.6 Knots,2022-09-24 10:22,318,246436000,germany,finland
-3.71927,50.08665,15.2 Knots,2022-09-25 00:57,259.4,244394000,netherlands,united-kingdom
28.66284,44.14844,-1,2022-09-25 00:55,162,249732000,turkey,romania
9.61985,59.11901,-1,2022-09-25 00:55,6,257643000,denmark,norway
4.95528,43.39518,-1,2022-09-25 00:56,82,249913000,france,france
103.63991,1.19511,8.6 Knots,2021-11-10 06:56,278.1,441977000,taiwan,india
-94.58160,29.25513,11.7 Knots,2022-07-05 02:16,135,235009020,usa,jamaica
29.29681,40.84372,0.1 Knots,2021-06-02 10:56,123,511100432,Unknown,turkey
11.84503,57.69333,-1,2022-09-25 00:56,30,246354000,germany,sweden
18.00344,58.81763,12.2 Knots,2022-09-25 00:57,315,244784000,finland,sweden
121.68674,25.66388,1.1 Knots,2022-08-03 00:10,242,626173000,Unknown,china
103.35722,1.27210,7.6 Knots,2022-08-13 07:23,307,525119103,indonesia,indonesia
125.65752,7.11310,-1,2019-08-07 22:29,18,548658200,philippines,STA ANA ANCH.
-61.74185,10.65236,8.6 Knots,2022-09-04 18:13,270.6,244790950,trinidad-tobago,guyana
-61.74196,10.75394,10 Knots,2022-09-09 10:37,59.2,244810490,guyana,guyana
129.31154,34.99201,11.1 Knots,2022-08-31 09:44,20,416737000,singapore,BATAAN PH
120.11973,22.73642,8.8 Knots,2022-09-23 13:03,327.8,412474590,taiwan,china
28.35954,59.69384,0.4 Knots,2022-09-25 00:52,324,273350170,russia,RU ULU
57.25948,24.75022,8.9 Knots,2022-09-24 09:12,125,677063300,Unknown,somalia
-116.84112,31.79104,6.9 Knots,2021-09-19 14:56,247.6,345140400,mexico,mexico
120.67250,26.75347,10.5 Knots,2022-09-18 07:58,214,413376430,china,ZHOU SHAN ^_^
-17.79507,11.76245,7.8 Knots,2021-11-28 16:53,134.9,620859000,turkey,LAGOS-NIGERIA
5.22447,5.13250,0.1 Knots,2020-02-15 02:47,197,657181600,Unknown,FOR ORDER
5.22609,5.12327,1.2 Knots,2020-04-05 12:35,134,657181500,Unknown,ARMED GUARDS ONBOARD
29.40520,36.09750,8.2 Knots,2022-09-24 12:12,110.6,636093098,turkey,Unknown
23.60412,37.94938,-1,2022-09-24 14:02,6,241713000,greece,greece
29.49077,40.72531,-1,2022-07-18 06:34,335,248801000,turkey,turkey
24.65263,59.45904,-1,2022-04-19 17:06,---,248863000,estonia,estonia
23.55008,36.64043,8.1 Knots,2022-09-06 19:20,222.9,374190000,turkey,malta
-5.57016,35.87003,0.1 Knots,2022-09-24 14:06,274,209987000,spain,morocco
54.66406,24.81696,-1,2022-09-25 00:43,49,636017421,uae,uae
-13.80378,28.50612,10 Knots,2022-09-24 15:03,35.1,224447000,spain,spain
103.49572,1.22466,6.1 Knots,2022-09-23 06:09,289.2,533130651,singapore,PKL _
-5.18504,51.65930,9 Knots,2022-09-25 00:57,214.4,236590000,united-kingdom,morocco
-76.81750,17.96886,-1,2021-06-23 14:13,129,636014132,jamaica,KINGSTON-JAMAICA
4.12832,51.96290,10 Knots,2022-09-25 00:57,128,229171000,united-kingdom,netherlands
-61.53652,16.20641,-1,2022-08-21 21:50,97,209768000,guadeloupe,FORT DE FRANCE
38.55255,22.39826,9.2 Knots,2022-06-18 00:49,355.3,209773000,saudi-arabia,saudi-arabia
-5.30327,36.12131,0.1 Knots,2022-09-25 00:53,265,236717000,gibraltar,GIBRALTAR
-125.32654,47.53469,10.5 Knots,2022-09-24 15:18,178.7,636014430,canada,usa
-61.82452,10.92086,4.5 Knots,2022-09-20 15:25,86,357339000,,CHAG. TT.
-5.37295,36.15452,-1,2022-09-25 00:54,247,248338000,gibraltar,gibraltar
-5.37432,36.15706,-1,2022-09-25 00:56,241,236705000,gibraltar,gibraltar
56.50213,25.18694,-1,2022-09-25 00:32,339,636020567,uae,FUJAIRAH
-118.11508,33.68699,0.2 Knots,2022-09-25 00:54,285,636018107,usa,LONG BEACH
28.92267,43.67533,0.1 Knots,2022-09-17 13:53,176,273381530,russia,Unknown
37.37985,44.41130,11.1 Knots,2022-09-20 13:19,244,273427090,russia,cyprus
103.41320,1.25495,8.9 Knots,2022-09-21 04:05,302,533131065,malaysia,MYTPP
17.58745,-32.81713,8.8 Knots,2022-09-09 21:58,335,354191000,south-africa,togo
9.04153,39.11445,-1,2022-09-18 14:41,152,241509000,italy,BUNKERING
55.38758,25.55157,6.7 Knots,2022-09-22 07:47,310,341829000,uae,BASRAH
129.03363,35.04810,8.6 Knots,2022-08-14 01:16,183,441961000,korea,KR PUS OFF
103.93101,1.24867,-1,2022-09-25 00:56,261,563021100,singapore,AEHA
103.78375,1.23036,10.2 Knots,2022-09-25 00:57,138.2,563021200,singapore,singapore
103.74607,1.18555,-1,2022-09-25 00:52,314,566339000,singapore,AEBA
103.98298,1.29949,0.1 Knots,2022-09-25 00:57,327,566480000,singapore,singapore
39.25139,18.58964,10 Knots,2021-10-10 16:44,161.1,271044033,turkey,INHZR
103.79040,1.16840,5.6 Knots,2021-04-19 21:06,232.3,457111000,taiwan,MYEIK
109.21792,14.59477,13.1 Knots,2022-09-02 03:17,161,574005670,Unknown,NGHI SON
118.77692,38.78637,12.5 Knots,2022-09-22 10:22,99.9,372349000,japan,KR ULS / MN
129.30033,35.04897,12.9 Knots,2022-09-20 22:34,27.6,356248000,japan,korea
37.31585,44.39608,8.9 Knots,2022-09-24 03:04,243.2,273358180,russia,russia
37.50227,44.63406,7.5 Knots,2022-08-10 23:14,309.5,273351260,russia,russia
55.04965,24.99528,-1,2022-09-25 00:57,340,357132000,uae,uae
113.79885,22.27172,10.4 Knots,2022-04-23 12:29,183.6,355201000,vietnam,china
28.99332,41.00977,8.9 Knots,2022-09-25 00:57,178.5,273423570,turkey,turkey
55.38423,25.37048,-1,2022-09-25 00:52,315,518100875,uae,uae
49.96790,40.23784,-1,2022-08-16 17:25,241,273311240,turkey,azerbaijan
47.55530,45.77944,-1,2022-06-05 00:52,323,273318810,russia,russia
49.97259,40.19768,7.5 Knots,2022-09-03 10:18,124.9,273314230,russia,RU ASF
50.82075,41.17307,7.4 Knots,2022-09-20 08:10,327.8,273430590,russia,BAKU
50.69909,40.35405,8.3 Knots,2022-07-31 11:42,152.5,273318520,turkey,azerbaijan
36.62256,44.86983,0.1 Knots,2022-05-25 11:00,235,273384070,russia,NWBS
36.52710,44.98703,8.7 Knots,2022-09-18 12:53,351.4,273387430,russia,russia
23.56073,37.90400,0.1 Knots,2022-09-25 00:56,339,273359180,russia,greece
37.45543,44.63417,8.4 Knots,2022-09-09 20:29,310.3,273352260,russia,russia
37.99312,44.40700,7.9 Knots,2022-07-29 09:07,298.8,273353260,russia,russia
131.40282,41.74219,9.5 Knots,2022-09-22 05:06,192.9,511100805,Unknown,VLADIVOSTOK
138.61875,34.33669,1.5 Knots,2022-09-24 05:35,56,374426000,thailand,japan
29.67135,40.76512,-1,2022-09-25 00:55,92,273437560,russia,turkey
36.61623,44.88616,0.3 Knots,2022-09-17 14:59,160,273440780,russia,NWBS
29.47775,40.72268,-1,2022-09-24 08:14,143,273448000,turkey,turkey
36.62996,44.87134,0.2 Knots,2022-09-18 15:15,177,273447030,russia,NWBS
104.11128,1.24864,6.3 Knots,2022-09-09 10:37,78.9,667001444,taiwan,EOPL MALAYSIA
120.91280,14.56666,0.1 Knots,2022-09-25 00:55,44,636016470,malaysia,philippines
120.25759,22.58464,0.1 Knots,2022-09-25 00:44,124,667003022,taiwan,KAOHSIUNG
120.56250,24.61375,10.6 Knots,2022-09-22 22:40,202,413376840,china,taiwan
139.77087,35.21199,11.6 Knots,2022-09-25 00:51,194.2,354280000,japan,CN DJK MN LINE
120.44028,32.02865,13.5 Knots,2022-08-18 06:05,72,412379380,china,china
109.18747,14.64026,8.8 Knots,2022-09-23 08:49,349.4,574003810,malaysia,PENGERANG_MALAYSIA
121.43150,30.54212,11.9 Knots,2022-09-23 04:02,103,636021799,china,korea
126.10276,33.86066,8.8 Knots,2022-09-06 12:43,116.3,636020474,korea,KRYOS
104.10497,1.32048,-1,2022-09-24 23:57,213,477144500,malaysia,PASIRGUDANG
104.12744,1.25660,12.7 Knots,2022-08-31 18:27,79.2,353360000,singapore,brunei
116.12827,6.38128,13.1 Knots,2022-09-20 08:52,41,566720000,philippines,PH_IGN
104.18878,1.32617,4.3 Knots,2022-09-21 02:43,110,352001097,malaysia,PENGERANG
104.12508,1.24785,12.1 Knots,2022-09-23 02:48,83,525015961,singapore,ANYER-ID
104.05943,1.24578,14.7 Knots,2022-09-11 23:34,84,477541300,taiwan,MY KMM
115.94736,6.20329,12.1 Knots,2021-11-09 13:38,47.7,548470500,philippines,philippines
120.31112,25.28519,5.1 Knots,2022-09-19 15:04,200.5,636018014,korea,CN TXG
56.49701,25.11979,8.8 Knots,2022-09-25 00:57,94.2,613003720,uae,KFK
-0.24633,53.72508,-1,2022-09-25 00:25,324,255806320,united-kingdom,IMMINGHAM
7.54283,54.20400,9.2 Knots,2022-09-24 23:17,284,255806329,germany,belgium
-2.91687,35.47917,13 Knots,2022-09-23 19:46,106,242924000,morocco,morocco
121.22877,30.56347,5 Knots,2022-09-25 00:57,285.6,273430250,china,china
104.09286,1.33337,0.2 Knots,2022-09-25 00:42,---,457385000,taiwan,PASIR GUDANG
120.09735,22.43695,12 Knots,2022-09-22 20:36,225.5,636021801,taiwan,RYG TH
34.64931,36.79953,-1,2022-09-25 00:57,357,271044357,turkey,turkey
-57.85495,-34.75533,-1,2022-09-25 00:24,72,701001064,argentina,ZONA COMUN
11.80258,-7.38517,1.8 Knots,2021-08-11 16:46,15,373330000,angola,AO LAD&gt;AO SZA
2.15400,41.33912,-1,2022-09-24 22:48,205,255802460,spain,spain
103.98127,1.23497,10.3 Knots,2022-09-19 07:24,79.3,525003643,indonesia,malaysia
29.27090,40.84072,-1,2022-09-25 00:57,---,215872000,italy,turkey
103.40640,1.24853,10.7 Knots,2022-07-13 20:12,285.1,620999002,Unknown,singapore
29.21358,40.84417,-1,2022-09-25 00:56,145,271046350,turkey,turkey
29.47583,40.72267,0.1 Knots,2022-09-25 00:56,318,247079700,turkey,turkey
120.10205,22.88475,0.3 Knots,2022-09-23 01:17,183,667001341,taiwan,HIGH SEA
-76.78827,17.95438,-1,2021-06-23 14:13,225,235009010,jamaica,JM KIN
2.15053,41.33353,-1,2022-09-24 20:54,24,215867000,france,spain
14.61760,36.34169,10.4 Knots,2022-09-24 20:29,90.5,215086000,spain,italy
120.29521,22.58232,-1,2022-09-25 00:56,---,667001848,taiwan,taiwan
113.79371,22.15149,7.3 Knots,2022-09-23 09:20,161.5,371401000,philippines,japan
29.36138,41.31761,8.1 Knots,2022-09-21 10:49,62.7,273348300,turkey,russia
52.21284,39.96877,-1,2022-09-04 13:55,272,273410020,russia,FOR ORDER
50.18632,41.19212,5.8 Knots,2022-09-20 19:00,337,273350780,russia,russia
32.30073,31.25434,-1,2022-09-25 00:56,300,247104500,greece,egypt
36.61590,44.87777,0.1 Knots,2022-09-18 14:43,201,273347600,russia,OPL KAUKAZ
50.30172,40.28839,0.3 Knots,2022-09-23 10:56,166,273344600,azerbaijan,TURKYANSKIY REID
47.99764,46.42221,-1,2022-07-26 21:46,302,273342900,russia,russia
114.71873,22.25189,10.9 Knots,2022-08-08 12:36,33.3,412476940,china,YANG PU
35.24650,43.77002,6.1 Knots,2022-08-24 23:37,84.8,273343600,russia,russia
29.01674,44.02836,0.1 Knots,2022-09-25 00:55,228,314658000,turkey,ROCND
26.39118,40.14093,5.3 Knots,2022-09-25 00:57,13.4,273345600,turkey,russia
3.63061,51.43905,11.3 Knots,2022-09-25 00:57,257.1,538008091,belgium,belgium
121.73663,30.20226,0.1 Knots,2022-03-29 02:24,192,412663000,china,DONG HUO SHAN
126.31574,35.95130,10.3 Knots,2022-09-09 11:46,78.7,355616000,china,ONSAN/KR
28.88416,40.95766,-1,2022-09-25 00:55,123,511100348,russia,malta
37.41005,44.61095,10.1 Knots,2022-05-25 00:26,296,273359090,russia,russia
37.45690,44.63998,8.1 Knots,2022-09-21 07:58,314,273342520,russia,russia
37.37921,44.59967,7 Knots,2022-09-23 04:28,308.4,273314050,russia,russia
37.42905,44.56972,8.6 Knots,2022-09-11 07:13,289.8,273315050,russia,russia
37.38411,44.60504,8.8 Knots,2022-09-22 03:37,318,273353050,russia,russia
38.06720,44.36708,8.4 Knots,2022-09-18 07:07,114,273352050,russia,russia
28.86958,40.95911,0.1 Knots,2022-09-25 00:56,100,273351320,russia,TNG  MA
28.85356,40.95551,-1,2022-09-25 00:56,107,273356420,russia,TANGER
28.86221,40.95633,-1,2022-09-25 00:53,108,580010208,Unknown,MA PTM
29.34541,41.30324,8.3 Knots,2022-09-02 08:24,62.9,273352430,turkey,russia
30.03515,59.91459,8.1 Knots,2022-09-21 10:24,111.5,273357420,russia,russia
28.88678,40.94582,-1,2022-09-25 00:57,102,273353720,turkey,TANGERHFDFHD
28.84501,40.95094,-1,2022-09-25 00:52,103,273351430,russia,TANGER
36.62118,44.86632,-1,2022-09-18 14:56,189,273433680,russia,NWBS
36.59708,44.85995,0.2 Knots,2022-07-28 20:30,60,273431390,russia,RU ROS
39.04393,44.07994,-1,2022-09-18 00:55,74,273442410,russia,russia
36.52815,44.98749,7.6 Knots,2022-09-17 16:38,335.4,273433790,russia,NW BS
47.92108,44.07450,6.4 Knots,2022-01-24 02:41,301.4,273445330,russia,KZ AKTAU
36.51829,45.13820,0.1 Knots,2022-09-17 23:40,162,273444330,russia,RU KZP
37.38320,44.60287,8.9 Knots,2022-08-20 16:03,311.8,273313860,russia,russia
47.71825,44.99291,6.9 Knots,2022-08-16 12:45,346,273443330,azerbaijan,russia
36.65813,44.88345,-1,2022-07-17 17:40,290,273445480,russia,NWBS
36.60348,44.86256,-1,2022-05-25 18:18,233,273444390,russia,NWBS
39.03918,44.07222,-1,2022-05-29 15:36,328,273344330,russia,russia
109.21729,14.58468,9.3 Knots,2022-09-24 05:15,161,352321000,singapore,SG_PEBG"C"
138.53795,34.52374,13.7 Knots,2022-09-22 21:57,264.4,352275000,japan,china
104.07970,1.24687,13.5 Knots,2022-09-18 09:30,81,354939000,singapore,malaysia
32.55185,46.59821,-1,2021-08-02 03:25,---,273354720,turkey,ukraine
7.17277,4.46714,-1,2020-08-17 14:46,---,636016276,Unknown,NOT DEFINED
4.03531,51.96294,-1,2022-09-25 00:55,127,229866000,spain,netherlands
17.14984,40.31291,10.8 Knots,2022-09-20 06:28,168,249124000,italy,malta
29.06157,41.28846,4.3 Knots,2022-09-25 00:57,108,229546000,turkey,turkey
3.57080,52.40719,9.1 Knots,2022-09-24 22:05,41.6,229998000,spain,poland
-2.95192,53.32029,-1,2022-09-25 00:48,332,215822000,usa,united-kingdom
118.75648,38.56580,10.5 Knots,2022-09-20 11:05,67,413356540,china,NANTONG
121.61042,30.69765,12.9 Knots,2022-09-24 17:25,110,413357440,china,CAO JING
121.40520,30.54528,13.2 Knots,2022-09-19 00:35,103,413358920,china,china
103.70572,1.16043,7.7 Knots,2021-11-28 04:24,306.1,667001698,taiwan,bangladesh
100.99659,10.00568,10 Knots,2022-01-25 07:59,179.2,533000855,china,papua-new-guinea
4.08152,43.06318,9 Knots,2022-09-24 14:14,141,271002601,france,FR SET
57.27123,24.79772,6.7 Knots,2022-09-03 19:10,122.3,374418000,uae,somalia
56.50494,25.36515,-1,2022-09-25 00:55,323,352001521,uae,uae
118.20828,38.78693,7.3 Knots,2022-09-24 17:09,304.3,371824000,china,HKG
28.83840,40.94278,0.1 Knots,2022-09-25 00:54,94,215490000,turkey,ISTANBUL
5.16428,58.70977,13.7 Knots,2022-09-25 00:57,191,563101700,norway,portugal
-9.87121,39.72405,8.4 Knots,2022-09-24 19:44,5,563090100,portugal,belgium
35.66497,36.39735,8.8 Knots,2022-09-24 00:47,196.8,630001005,turkey,lebanon
-0.07888,49.49426,-1,2022-09-25 00:57,59,248976000,united-kingdom,france
7.98332,57.80871,12.6 Knots,2022-09-25 00:57,240.8,636015105,norway,united-kingdom
103.79783,1.17437,7.3 Knots,2021-09-14 19:15,242.7,667001438,philippines,bangladesh
8.41152,40.91295,11.8 Knots,2022-09-15 22:11,189,636015106,italy,italy
31.20284,-29.93009,13 Knots,2021-09-02 10:55,182.7,355840000,angola,angola
29.11737,44.18480,10.4 Knots,2022-09-24 00:24,105.5,229176000,romania,georgia
-8.94035,35.58707,13.2 Knots,2022-09-24 12:30,262.1,538003359,spain,US LAKECHARLES
103.64828,1.18905,8.7 Knots,2022-09-23 17:16,275,574004460,malaysia,bangladesh
118.00176,38.76103,11.8 Knots,2022-09-24 06:43,270.1,356600000,korea,KR TSN
103.41349,1.24337,10.4 Knots,2022-09-23 01:43,308.4,565870000,singapore,oman
13.37489,38.12647,-1,2022-09-25 00:55,342,351482000,italy,italy
28.86700,40.93958,-1,2022-09-25 00:56,97,352099000,italy,FOR ORDER
-5.31686,51.62938,6.7 Knots,2022-09-25 00:57,127,249776000,ireland,united-kingdom
18.70721,54.39636,-1,2022-09-25 00:56,252,538005799,norway,poland
-79.54005,8.83175,4.6 Knots,2021-09-20 12:05,21,374980000,panama,BALBOA PANAMA
-1.32614,50.83597,-1,2022-09-25 00:57,141,235040503,united-kingdom,united-kingdom
-1.48690,45.60925,9.5 Knots,2022-09-24 09:23,174.2,563716000,netherlands,FR AMS
4.25329,51.26362,1.1 Knots,2022-09-25 00:57,62,256925000,norway,belgium
-15.41319,27.73530,5.5 Knots,2022-05-12 16:54,215.6,352001384,spain,trinidad-tobago
120.53080,32.02172,8.1 Knots,2022-09-20 10:35,115,413375790,taiwan,china
103.61688,1.19375,11.7 Knots,2022-09-20 17:14,282.7,374775000,malaysia,malaysia
21.13559,55.69104,-1,2022-09-25 00:55,159,248221000,sweden,lithuania
141.64737,40.81393,13.9 Knots,2022-09-22 22:46,167,431100205,japan,JP KSM OFF
12.48448,56.89097,-1,2022-09-25 00:57,56,229972000,denmark,sweden
-0.06818,49.49565,-1,2022-09-25 00:57,63,248102000,france,FOR ORDERS
114.10547,22.32742,-1,2022-09-25 00:57,121,477658800,hong-kong,hong-kong
-0.09602,49.47012,0.2 Knots,2022-09-25 00:57,57,249960000,france,FRPJE&gt;FRPJE
120.64255,14.45514,9.7 Knots,2022-08-10 05:32,31.6,565390000,thailand,philippines
113.06032,-6.79750,7.6 Knots,2022-09-24 23:47,251.9,525800420,indonesia,indonesia
55.05067,25.00190,0.1 Knots,2022-09-25 00:57,157,357667000,bahrain,uae
24.38920,34.98085,8.4 Knots,2022-09-24 15:02,103,241324000,greece,ELEUSINA
28.61588,60.34369,-1,2022-09-25 00:56,338,273345030,russia,Unknown
-75.51865,10.31469,0.1 Knots,2021-06-23 14:28,194,730088000,dominican-rep,colombia
18.71679,54.40714,-1,2022-09-25 00:52,41,209507000,poland,poland
104.06182,1.23272,9.9 Knots,2022-09-25 00:57,90.6,533130716,singapore,ID-CIREBON
29.25821,41.38211,11.4 Knots,2022-09-19 18:20,37.8,249701000,greece,ukraine
36.15721,36.82522,-1,2022-09-25 00:56,227,248483000,romania,turkey
129.18823,34.87241,12.9 Knots,2022-09-24 05:42,229.2,374380000,china,china
-1.33247,50.84183,-1,2022-09-24 22:12,320,538006288,france,united-kingdom
103.69664,1.15797,13.9 Knots,2022-09-15 22:41,291.7,538006211,malaysia,IN HAL
173.23281,-40.32044,13.2 Knots,2022-09-08 06:24,326.3,352712000,new-zealand,Unknown
146.91509,-39.15016,11.3 Knots,2022-09-22 09:42,56.5,372417000,new-zealand,NA
14.35835,40.33714,10.7 Knots,2022-09-24 21:33,167.2,247166800,italy,italy
112.45817,-6.68821,12.4 Knots,2022-09-08 21:48,301.2,525401107,indonesia,indonesia
54.94422,-20.39921,13.9 Knots,2021-11-09 17:31,332.3,565687000,kenya,FOR ORDERS
104.06982,1.24668,12.2 Knots,2022-09-24 14:22,77.4,565841000,philippines,russia
3.39272,51.79500,0.4 Knots,2022-09-25 00:54,270,249810000,netherlands,SHOUWENBANK ANCHOR
129.24473,35.11498,11.3 Knots,2021-01-05 00:45,42.3,441201000,korea,PACIFIC OCEAN
103.47398,1.22375,9.8 Knots,2022-09-20 02:36,281,352001938,Unknown,uae
23.74688,37.05725,11.9 Knots,2022-09-24 09:47,213.9,248507000,romania,italy
0.07629,35.93673,3.5 Knots,2022-09-24 20:19,242,605076180,algeria,algeria
12.90601,36.80852,10.3 Knots,2022-09-17 00:07,284.4,605076190,algeria,algeria
4.96300,43.39783,-1,2022-09-25 00:49,91,215234000,spain,france
8.12982,42.92819,8.9 Knots,2022-09-24 12:09,205,212878000,italy,france
-2.09453,49.93271,6.2 Knots,2022-09-24 23:25,71.9,210855000,portugal,france
5.61808,55.24783,14.1 Knots,2022-09-24 22:32,194,229015000,norway,netherlands
125.63096,36.91602,13.2 Knots,2022-09-22 23:32,281.6,357149000,korea,CN DYN
28.47353,36.47156,10.9 Knots,2022-09-25 00:57,280,271042693,turkey,turkey
76.63420,8.34480,9.3 Knots,2022-09-17 13:15,309,419001329,india,india
18.87722,40.22940,11.6 Knots,2022-09-24 23:30,161.3,271040038,italy,turkey
104.18604,1.32881,-1,2022-09-24 12:20,89,356292000,china,MY PGG EPBG B
129.17055,34.91103,8.6 Knots,2022-09-19 13:00,69.1,373032000,singapore,china
56.48799,25.18978,-1,2022-09-25 00:50,338,354497000,uae,FUJAIRAH
104.06700,1.23943,12.7 Knots,2022-09-03 05:08,84.9,525009331,taiwan,indonesia
36.50829,45.06235,7.5 Knots,2022-05-28 07:06,3.6,273438670,russia,NWBS
100.57856,13.57354,12.2 Knots,2022-09-08 11:52,217,567502000,thailand,thailand
29.22203,41.36995,7.1 Knots,2022-09-05 16:45,4,271001000,turkey,romania
138.36078,34.31566,11.8 Knots,2022-09-20 23:32,240.5,372735000,taiwan,korea
-61.75846,12.07563,-1,2022-09-18 14:11,270,371946000,,ST.GEORGE GRENADA
104.25891,1.33209,0.3 Knots,2022-08-13 05:53,228,533131041,malaysia,E-JOHOR
103.96790,1.30058,-1,2022-09-25 00:52,325,563623000,singapore,AEPC
15.08758,55.52981,10.2 Knots,2022-09-25 00:56,61.6,244678000,denmark,sweden
11.09314,55.66669,-1,2022-09-25 00:57,285,246541000,denmark,denmark
36.50588,45.05859,8.1 Knots,2022-09-18 14:15,358.1,273433590,russia,russia
103.57045,1.20825,12.1 Knots,2021-10-28 20:33,282.2,273359860,russia,bangladesh
103.95008,1.28383,8.6 Knots,2022-09-23 02:31,42,370936000,papua-new-guinea,IN BOM
0.85841,50.72819,11.9 Knots,2022-09-25 00:01,228.9,538003718,netherlands,france
114.21664,22.30895,-1,2022-09-24 15:44,---,357078000,hong-kong,hong-kong
103.47942,1.22664,10.8 Knots,2022-09-24 09:51,282.8,533130782,malaysia,malaysia
116.97217,-1.32260,6.3 Knots,2022-09-25 00:58,83.3,525010345,indonesia,indonesia
105.55373,-6.16077,6.5 Knots,2022-02-06 14:15,60.4,525010410,indonesia,TANJUNG GEREM
100.49493,13.69020,-1,2022-09-15 17:13,301,533132049,malaysia,thailand
49.86818,40.27031,4.1 Knots,2022-09-23 14:22,252.7,273426250,azerbaijan,Unknown
126.39535,37.04358,-1,2022-09-25 00:56,139,370105000,singapore,KR TSN
103.56965,1.16982,11.1 Knots,2022-09-22 20:05,259.9,563037800,singapore,indonesia
4.97566,43.30663,9.2 Knots,2022-09-24 16:40,171.1,271040601,france,romania
139.88678,41.26310,12.8 Knots,2022-09-18 10:31,265.1,351701000,korea,korea
103.68051,1.20503,1.5 Knots,2022-09-21 05:45,336,564146000,singapore,SGP  PWBGB
134.15423,35.69114,10.2 Knots,2022-09-15 16:46,261,574002060,korea,KR YOS
112.74022,-6.85823,7.2 Knots,2022-09-06 10:03,355,525200930,indonesia,ID_MERAK
104.04288,1.23895,12.3 Knots,2022-09-21 20:57,83.5,525200748,malaysia,indonesia
-79.52208,8.80917,-1,2021-11-20 04:42,223,373711000,panama,panama
-18.71003,17.87775,8.1 Knots,2022-07-06 22:49,180.3,352001474,united-kingdom,FALMOUTH
29.47361,40.71802,-1,2022-09-25 00:58,127,352001207,united-kingdom,turkey
36.69217,45.38317,0.1 Knots,2022-09-17 19:44,170,271046920,turkey,russia
53.34507,26.65372,5 Knots,2022-09-25 00:57,127,518998467,uae,BASRAH _
104.01012,1.23887,9.4 Knots,2022-04-03 19:54,78.9,525003391,indonesia,indonesia
36.76978,44.98763,7.9 Knots,2022-07-07 21:14,283.5,273393300,russia,russia
103.79344,1.21084,-1,2022-09-25 00:58,---,563038000,singapore,PST-1B
